Prüflosbezeichnung;"Redux 312_quer+längs_alte Proben"
Proben-Nr;"4"
Prüfer;"JuBr"
Werkstoff;"6082"
Prüfnorm;"DIN EN ISO 527                                                   "
Prüfgeschwindigkeit;3,6;mm/min
Prüfklima;"23 °C / 50 % rF"
Bemerkungen;""

Zeit;Traversenweg;Last;Dehnung 1;Zugdehnung;Zugspannung;Axiale Dehnung (Video);Zugverformung;Transversale Dehnung (Video);Transversale Verformung 1
(sec);(mm);(N);(%);(mm/mm);(MPa);(%);(mm);(%);(mm)
154,23201;9,25355;26407,95529;1,28825;0,10117;330,09944;10,11750;3,47021;2,57481;-0,25950
154,33201;9,25965;26406,90565;1,28815;0,10125;330,08632;10,12478;3,47271;2,57605;-0,25963
154,43201;9,26565;26406,23331;1,28827;0,10135;330,07792;10,13513;3,47626;2,57309;-0,25933
154,53201;9,27187;26408,70631;1,28812;0,10145;330,10883;10,14549;3,47981;2,58259;-0,26029
154,63201;9,27771;26404,85108;1,28823;0,10154;330,06064;10,15405;3,48275;2,58370;-0,26040
154,73201;9,28360;26408,84399;1,28802;0,10162;330,11055;10,16161;3,48534;2,59556;-0,26160
154,83201;9,28966;26407,74071;1,28816;0,10173;330,09676;10,17347;3,48941;2,59447;-0,26149
154,93201;9,29544;26405,44116;1,28801;0,10180;330,06801;10,18029;3,49175;2,59762;-0,26180
155,03201;9,30176;26408,74922;1,28808;0,10190;330,10937;10,19043;3,49523;2,59601;-0,26164
155,13201;9,30776;26408,62942;1,28801;0,10200;330,10787;10,20009;3,49854;2,60459;-0,26251
155,23201;9,31371;26410,40862;1,28806;0,10213;330,13011;10,21267;3,50285;2,60007;-0,26205
155,33201;9,31965;26410,25662;1,28795;0,10218;330,12821;10,21849;3,50485;2,60813;-0,26286
155,43201;9,32560;26409,74164;1,28813;0,10230;330,12177;10,23042;3,50894;2,59198;-0,26123
155,53201;9,33176;26409,38222;1,28814;0,10238;330,11728;10,23846;3,51170;2,59737;-0,26178
155,63201;9,33760;26405,70402;1,28803;0,10248;330,07130;10,24752;3,51481;2,59508;-0,26155
155,73201;9,34376;26410,28166;1,28808;0,10259;330,12852;10,25945;3,51890;2,59580;-0,26162
155,83201;9,34971;26409,28924;1,28784;0,10268;330,11612;10,26757;3,52169;2,58716;-0,26075
155,93201;9,35549;26411,51726;1,28812;0,10279;330,14397;10,27913;3,52565;2,60739;-0,26279
156,03201;9,36176;26412,45604;1,28793;0,10290;330,15570;10,29035;3,52950;2,60228;-0,26227
156,13201;9,36760;26407,71747;1,28804;0,10300;330,09647;10,30028;3,53291;2,60573;-0,26262
156,23201;9,37382;26412,16636;1,28808;0,10309;330,15208;10,30921;3,53597;2,60058;-0,26210
156,33201;9,37976;26408,97632;1,28808;0,10320;330,11220;10,32030;3,53977;2,60054;-0,26210
156,43201;9,38560;26410,86817;1,28791;0,10328;330,13585;10,32818;3,54248;2,60734;-0,26278
156,53201;9,39165;26410,52127;1,28807;0,10337;330,13152;10,33696;3,54548;2,60021;-0,26206
156,63201;9,39755;26408,85115;1,28798;0,10348;330,11064;10,34810;3,54931;2,58665;-0,26070
156,73201;9,40376;26410,70724;1,28796;0,10361;330,13384;10,36058;3,55359;2,59623;-0,26166
156,83201;9,40971;26408,63836;1,28810;0,10372;330,10798;10,37233;3,55762;2,58980;-0,26101
156,93201;9,41576;26412,35590;1,28806;0,10379;330,15445;10,37880;3,55984;2,60014;-0,26206
157,03201;9,42171;26409,51812;1,28794;0,10394;330,11898;10,39367;3,56493;2,60539;-0,26259
157,13201;9,42744;26409,77383;1,28778;0,10402;330,12217;10,40241;3,56793;2,60262;-0,26231
157,23201;9,43376;26411,78906;1,28755;0,10415;330,14736;10,41525;3,57234;2,60811;-0,26286
157,33201;9,43965;26406,81446;1,28770;0,10423;330,08518;10,42302;3,57500;2,61350;-0,26340
157,43201;9,44576;26411,19182;1,28802;0,10432;330,13990;10,43196;3,57807;2,62609;-0,26467
157,53201;9,45176;26410,45868;1,28765;0,10443;330,13073;10,44289;3,58182;2,62296;-0,26436
157,63201;9,45760;26410,20656;1,28773;0,10452;330,12758;10,45175;3,58486;2,63427;-0,26550
157,73201;9,46365;26409,52349;1,28785;0,10462;330,11904;10,46224;3,58846;2,62469;-0,26453
157,83201;9,46960;26407,64594;1,28776;0,10470;330,09557;10,47013;3,59116;2,64552;-0,26663
157,93201;9,47576;26409,52885;1,28797;0,10483;330,11911;10,48343;3,59572;2,64702;-0,26678
158,03201;9,48171;26408,86188;1,28780;0,10494;330,11077;10,49376;3,59927;2,65004;-0,26709
158,13201;9,48765;26412,87088;1,28782;0,10501;330,16089;10,50099;3,60175;2,65887;-0,26798
158,23201;9,49371;26410,83241;1,28774;0,10510;330,13541;10,51001;3,60484;2,65412;-0,26750
158,33201;9,49955;26409,08718;1,28788;0,10520;330,11359;10,52013;3,60831;2,66204;-0,26830
158,43201;9,50582;26411,23116;1,28793;0,10531;330,14039;10,53135;3,61216;2,66766;-0,26886
158,53201;9,51171;26407,75681;1,28793;0,10542;330,09696;10,54196;3,61580;2,66606;-0,26870
158,63201;9,51766;26411,25977;1,28785;0,10552;330,14075;10,55213;3,61929;2,66385;-0,26848
158,73201;9,52365;26410,36034;1,28776;0,10561;330,12950;10,56130;3,62243;2,67299;-0,26940
158,83201;9,52955;26410,64107;1,28778;0,10574;330,13301;10,57374;3,62670;2,67153;-0,26925
158,93201;9,53571;26410,40325;1,28777;0,10580;330,13004;10,58030;3,62895;2,67626;-0,26973
159,03201;9,54171;26408,80287;1,28760;0,10590;330,11004;10,59005;3,63229;2,68607;-0,27072
159,13201;9,54776;26412,22000;1,28789;0,10603;330,15275;10,60319;3,63680;2,68059;-0,27017
159,23201;9,55371;26409,91867;1,28796;0,10614;330,12398;10,61404;3,64052;2,68270;-0,27038
159,33201;9,55955;26411,87489;1,28781;0,10624;330,14844;10,62442;3,64408;2,68595;-0,27071
159,43201;9,56565;26410,86996;1,28795;0,10635;330,13587;10,63494;3,64769;2,68821;-0,27093
159,53201;9,57155;26408,40769;1,28768;0,10644;330,10510;10,64422;3,65087;2,70308;-0,27243
159,63201;9,57782;26413,61833;1,28742;0,10652;330,17023;10,65174;3,65345;2,69005;-0,27112
159,73201;9,58376;26410,04384;1,28769;0,10662;330,12555;10,66240;3,65711;2,70291;-0,27241
159,83201;9,58960;26411,95357;1,28793;0,10671;330,14942;10,67116;3,66011;2,70133;-0,27226
159,93201;9,59571;26411,60667;1,28790;0,10683;330,14508;10,68272;3,66408;2,71004;-0,27313
160,03201;9,60155;26408,34153;1,28791;0,10692;330,10427;10,69186;3,66721;2,70279;-0,27240
160,13201;9,60771;26409,29997;1,28783;0,10701;330,11625;10,70116;3,67040;2,70903;-0,27303
160,23201;9,61365;26408,41663;1,28793;0,10710;330,10521;10,71026;3,67352;2,72577;-0,27472
160,33201;9,61976;26412,53114;1,28790;0,10721;330,15664;10,72139;3,67734;2,72071;-0,27421
160,43201;9,62571;26409,87575;1,28782;0,10733;330,12345;10,73289;3,68129;2,71396;-0,27353
160,53201;9,63144;26408,65266;1,28779;0,10737;330,10816;10,73733;3,68281;2,72077;-0,27422
160,63201;9,63776;26409,63793;1,28746;0,10748;330,12047;10,74751;3,68630;2,71064;-0,27319
160,73201;9,64365;26406,42464;1,28747;0,10759;330,08031;10,75924;3,69032;2,70559;-0,27268
160,83201;9,64976;26413,46276;1,28755;0,10768;330,16828;10,76838;3,69346;2,70388;-0,27251
160,93201;9,65571;26408,90479;1,28769;0,10777;330,11131;10,77737;3,69654;2,72635;-0,27478
161,03201;9,66160;26410,92002;1,28725;0,10786;330,13650;10,78632;3,69961;2,71902;-0,27404
161,13201;9,66765;26410,81989;1,28735;0,10794;330,13525;10,79379;3,70217;2,72321;-0,27446
161,23201;9,67365;26407,68349;1,28686;0,10805;330,09604;10,80532;3,70613;2,71959;-0,27410
161,33201;9,67987;26410,20656;1,28730;0,10810;330,12758;10,80990;3,70770;2,72950;-0,27509
161,43201;9,68565;26408,18417;1,28716;0,10821;330,10230;10,82056;3,71136;2,72864;-0,27501
161,53201;9,69165;26410,41577;1,28772;0,10831;330,13020;10,83117;3,71500;2,72367;-0,27451
161,63201;9,69765;26408,91552;1,28781;0,10840;330,11144;10,83991;3,71799;2,73330;-0,27548
161,73201;9,70344;26408,27894;1,28788;0,10846;330,10349;10,84575;3,71999;2,72965;-0,27511
161,83201;9,70982;26410,42829;1,28782;0,10854;330,13035;10,85410;3,72286;2,73463;-0,27561
161,93201;9,71571;26407,27580;1,28776;0,10867;330,09095;10,86747;3,72745;2,74078;-0,27623
162,03201;9,72171;26411,31878;1,28793;0,10874;330,14148;10,87351;3,72952;2,74600;-0,27676
162,13201;9,72771;26409,61289;1,28777;0,10883;330,12016;10,88310;3,73281;2,74762;-0,27692
162,23201;9,73355;26409,10327;1,28795;0,10893;330,11379;10,89265;3,73608;2,73226;-0,27537
162,33201;9,73960;26407,89449;1,28785;0,10900;330,09868;10,90018;3,73866;2,74015;-0,27617
162,43201;9,74565;26406,87525;1,28784;0,10911;330,08594;10,91112;3,74242;2,72034;-0,27417
162,53201;9,75176;26409,70051;1,28768;0,10921;330,12126;10,92098;3,74580;2,72081;-0,27422
162,63201;9,75771;26408,87082;1,28776;0,10930;330,11089;10,93025;3,74898;2,72777;-0,27492
162,73201;9,76355;26409,74343;1,28778;0,10938;330,12179;10,93830;3,75174;2,73617;-0,27577
162,83201;9,76965;26408,53822;1,28779;0,10952;330,10673;10,95199;3,75644;2,72574;-0,27472
162,93201;9,77555;26406,13139;1,28773;0,10958;330,07664;10,95794;3,75848;2,73293;-0,27544
163,03201;9,78181;26409,01029;1,28776;0,10969;330,11263;10,96888;3,76223;2,74608;-0,27677
163,13201;9,78771;26406,61955;1,28788;0,10978;330,08274;10,97814;3,76540;2,74224;-0,27638
163,23201;9,79360;26410,08317;1,28779;0,10988;330,12604;10,98782;3,76872;2,74842;-0,27700
163,33201;9,79971;26409,74522;1,28781;0,10999;330,12182;10,99927;3,77265;2,74748;-0,27691
163,43201;9,80555;26406,35133;1,28785;0,11008;330,07939;11,00817;3,77570;2,76416;-0,27859
163,53201;9,81176;26408,17344;1,28782;0,11020;330,10217;11,02019;3,77983;2,75830;-0,27800
163,63201;9,81771;26405,54130;1,28771;0,11030;330,06927;11,03017;3,78325;2,77392;-0,27957
163,73201;9,82371;26408,35762;1,28754;0,11037;330,10447;11,03720;3,78566;2,77054;-0,27923
163,83201;9,82965;26406,34239;1,28735;0,11051;330,07928;11,05144;3,79055;2,78094;-0,28028
163,93201;9,83549;26407,13632;1,28781;0,11058;330,08920;11,05823;3,79287;2,77919;-0,28010
164,03201;9,84176;26408,12516;1,28783;0,11069;330,10156;11,06853;3,79641;2,78783;-0,28097
164,13201;9,84765;26404,03032;1,28767;0,11079;330,05038;11,07915;3,80005;2,79093;-0,28129
164,23201;9,85381;26408,74207;1,28761;0,11089;330,10928;11,08861;3,80329;2,79543;-0,28174
164,33201;9,85976;26405,72011;1,28773;0,11096;330,07150;11,09637;3,80596;2,79546;-0,28174
164,43201;9,86549;26406,20291;1,28777;0,11107;330,07754;11,10670;3,80950;2,80423;-0,28263
164,53201;9,87165;26406,01873;1,28786;0,11117;330,07523;11,11661;3,81290;2,79353;-0,28155
164,63201;9,87755;26403,67627;1,28785;0,11127;330,04595;11,12665;3,81634;2,79814;-0,28201
164,73201;9,88376;26405,98297;1,28777;0,11136;330,07479;11,13595;3,81953;2,79879;-0,28208
164,83201;9,88971;26404,97267;1,28787;0,11147;330,06216;11,14724;3,82340;2,79725;-0,28192
164,93201;9,89576;26407,94814;1,28769;0,11157;330,09935;11,15678;3,82668;2,81817;-0,28403
165,03201;9,90165;26404,63829;1,28783;0,11165;330,05798;11,16519;3,82956;2,81220;-0,28343
165,13201;9,90755;26404,33431;1,28765;0,11177;330,05418;11,17655;3,83346;2,81496;-0,28371
165,23201;9,91376;26404,76167;1,28766;0,11189;330,05952;11,18865;3,83761;2,81602;-0,28381
165,33201;9,91965;26401,49295;1,28772;0,11198;330,01866;11,19757;3,84067;2,82056;-0,28427
165,43201;9,92571;26406,04734;1,28778;0,11208;330,07559;11,20757;3,84410;2,83250;-0,28548
165,53201;9,93171;26404,01781;1,28763;0,11217;330,05022;11,21716;3,84739;2,82491;-0,28471
165,63201;9,93755;26404,26815;1,28782;0,11227;330,05335;11,22737;3,85089;2,83871;-0,28610
165,73201;9,94371;26404,05715;1,28748;0,11239;330,05071;11,23875;3,85479;2,82917;-0,28514
165,83201;9,94971;26402,05622;1,28758;0,11247;330,02570;11,24656;3,85747;2,82678;-0,28490
165,93201;9,95576;26403,78535;1,28778;0,11258;330,04732;11,25841;3,86153;2,81543;-0,28376
166,03201;9,96171;26403,80144;1,28770;0,11268;330,04752;11,26821;3,86489;2,81229;-0,28344
166,13201;9,96760;26404,28603;1,28780;0,11278;330,05358;11,27796;3,86824;2,81875;-0,28409
166,23201;9,97371;26404,07324;1,28782;0,11291;330,05092;11,29128;3,87281;2,82060;-0,28428
166,33201;9,97960;26401,87204;1,28744;0,11302;330,02340;11,30225;3,87657;2,83058;-0,28528
166,43201;9,98587;26403,76747;1,28729;0,11313;330,04709;11,31301;3,88026;2,83420;-0,28565
166,53201;9,99171;26400,97082;1,28719;0,11324;330,01214;11,32443;3,88418;2,84450;-0,28669
166,63201;9,99760;26404,64544;1,28747;0,11334;330,05807;11,33367;3,88735;2,83906;-0,28614
166,73201;10,00371;26403,13268;1,28757;0,11344;330,03916;11,34430;3,89099;2,84483;-0,28672
166,83201;10,00944;26400,14112;1,28781;0,11354;330,00176;11,35370;3,89422;2,84570;-0,28681
166,93201;10,01576;26402,74286;1,28764;0,11365;330,03429;11,36549;3,89826;2,83932;-0,28616
167,03201;10,02176;26399,70124;1,28778;0,11378;329,99627;11,37829;3,90265;2,85130;-0,28737
167,13201;10,02776;26402,63736;1,28768;0,11388;330,03297;11,38795;3,90597;2,84343;-0,28658
167,23201;10,03371;26400,59531;1,28762;0,11396;330,00744;11,39647;3,90889;2,85347;-0,28759
167,33201;10,03955;26399,96767;1,28750;0,11409;329,99960;11,40896;3,91317;2,86007;-0,28825
167,43201;10,04565;26400,00880;1,28770;0,11418;330,00011;11,41827;3,91637;2,85344;-0,28759
167,53201;10,05160;26397,00472;1,28753;0,11428;329,96256;11,42799;3,91970;2,87127;-0,28938
167,63201;10,05781;26401,56090;1,28754;0,11439;330,01951;11,43873;3,92338;2,85591;-0,28783
167,73201;10,06371;26398,82505;1,28689;0,11447;329,98531;11,44743;3,92637;2,87410;-0,28967
167,83201;10,06955;26401,03161;1,28720;0,11460;330,01290;11,45965;3,93056;2,86708;-0,28896
167,93201;10,07581;26400,12503;1,28747;0,11468;330,00156;11,46767;3,93331;2,87154;-0,28941
168,03201;10,08155;26395,49732;1,28772;0,11484;329,94372;11,48430;3,93901;2,87926;-0,29019
168,13201;10,08776;26398,39947;1,28750;0,11491;329,97999;11,49065;3,94119;2,87750;-0,29001
168,23201;10,09371;26395,82992;1,28767;0,11502;329,94787;11,50212;3,94513;2,88261;-0,29053
168,33201;10,09960;26397,98999;1,28767;0,11510;329,97487;11,50968;3,94772;2,86332;-0,28858
168,43201;10,10565;26396,64888;1,28768;0,11523;329,95811;11,52258;3,95214;2,85181;-0,28742
168,53201;10,11155;26396,59345;1,28753;0,11532;329,95742;11,53227;3,95547;2,85641;-0,28789
168,63201;10,11782;26396,47007;1,28750;0,11539;329,95588;11,53858;3,95763;2,86184;-0,28843
168,73201;10,12365;26394,18125;1,28755;0,11551;329,92727;11,55089;3,96185;2,86372;-0,28862
168,83201;10,12976;26397,70567;1,28770;0,11562;329,97132;11,56238;3,96579;2,87543;-0,28980
168,93201;10,13571;26394,79101;1,28758;0,11570;329,93489;11,56966;3,96829;2,86583;-0,28883
169,03201;10,14149;26396,41643;1,28754;0,11580;329,95521;11,58008;3,97186;2,87891;-0,29015
169,13201;10,14765;26395,27917;1,28755;0,11590;329,94099;11,58996;3,97525;2,87482;-0,28974
169,23201;10,15360;26391,60275;1,28760;0,11600;329,89503;11,60034;3,97881;2,87800;-0,29006
169,33201;10,15981;26395,37215;1,28774;0,11608;329,94215;11,60760;3,98131;2,87780;-0,29004
169,43201;10,16576;26394,41013;1,28759;0,11624;329,93013;11,62377;3,98685;2,88555;-0,29082
169,53201;10,17160;26394,62829;1,28756;0,11633;329,93285;11,63347;3,99018;2,89158;-0,29143
169,63201;10,17760;26394,01853;1,28776;0,11645;329,92523;11,64484;3,99408;2,89172;-0,29144
169,73201;10,18355;26392,39848;1,28774;0,11656;329,90498;11,65551;3,99774;2,90230;-0,29251
169,83201;10,18976;26394,24205;1,28775;0,11664;329,92803;11,66426;4,00074;2,91161;-0,29345
169,93201;10,19571;26391,98899;1,28752;0,11674;329,89986;11,67418;4,00414;2,91732;-0,29402
170,03201;10,20165;26395,12718;1,28763;0,11686;329,93909;11,68602;4,00820;2,91930;-0,29422
170,13201;10,20765;26392,96174;1,28760;0,11693;329,91202;11,69259;4,01045;2,91497;-0,29379
170,23201;10,21349;26391,15393;1,28790;0,11704;329,88942;11,70391;4,01434;2,92146;-0,29444
170,33201;10,21981;26392,64703;1,28758;0,11717;329,90809;11,71651;4,01866;2,92260;-0,29456
170,43201;10,22565;26387,74395;1,28782;0,11725;329,84680;11,72519;4,02164;2,92111;-0,29441
170,53201;10,23171;26392,90273;1,28775;0,11734;329,91128;11,73408;4,02468;2,92622;-0,29492
170,63201;10,23771;26391,11102;1,28754;0,11745;329,88889;11,74532;4,02854;2,93371;-0,29568
170,73201;10,24355;26390,00595;1,28766;0,11753;329,87507;11,75323;4,03125;2,93019;-0,29532
170,83201;10,24971;26389,97197;1,28772;0,11764;329,87465;11,76432;4,03506;2,93662;-0,29597
170,93201;10,25565;26387,00187;1,28761;0,11774;329,83752;11,77416;4,03843;2,94245;-0,29656
171,03201;10,26182;26389,44089;1,28781;0,11783;329,86801;11,78336;4,04159;2,94728;-0,29704
171,13201;10,26771;26386,69968;1,28769;0,11792;329,83375;11,79190;4,04452;2,95117;-0,29744
171,23201;10,27349;26389,08684;1,28726;0,11801;329,86359;11,80126;4,04773;2,94434;-0,29675
171,33201;10,27965;26387,82620;1,28734;0,11810;329,84783;11,81034;4,05084;2,94542;-0,29686
171,43201;10,28555;26385,12790;1,28751;0,11822;329,81410;11,82208;4,05487;2,95111;-0,29743
171,53201;10,29181;26388,93127;1,28771;0,11834;329,86164;11,83403;4,05897;2,93885;-0,29619
171,63201;10,29771;26384,00853;1,28767;0,11841;329,80011;11,84115;4,06141;2,93582;-0,29589
171,73201;10,30365;26386,92498;1,28781;0,11848;329,83656;11,84778;4,06368;2,94567;-0,29688
171,83201;10,30971;26386,51371;1,28771;0,11862;329,83142;11,86177;4,06848;2,94244;-0,29656
171,93201;10,31555;26384,89366;1,28777;0,11868;329,81117;11,86800;4,07062;2,95431;-0,29775
172,03201;10,32176;26386,16860;1,28760;0,11883;329,82711;11,88337;4,07589;2,94973;-0,29729
172,13201;10,32765;26383,40771;1,28756;0,11894;329,79260;11,89443;4,07969;2,95541;-0,29786
172,23201;10,33376;26385,27989;1,28760;0,11899;329,81600;11,89947;4,08141;2,96443;-0,29877
172,33201;10,33971;26383,01969;1,28766;0,11911;329,78775;11,91138;4,08550;2,95677;-0,29800
172,43201;10,34555;26384,53960;1,28750;0,11922;329,80675;11,92208;4,08917;2,96184;-0,29851
172,53201;10,35171;26382,27224;1,28748;0,11930;329,77840;11,92953;4,09172;2,95891;-0,29822
172,63201;10,35760;26379,69017;1,28772;0,11942;329,74613;11,94214;4,09605;2,95924;-0,29825
172,73201;10,36376;26384,10687;1,28789;0,11954;329,80134;11,95445;4,10027;2,95917;-0,29824
172,83201;10,36971;26381,46222;1,28783;0,11965;329,76828;11,96461;4,10376;2,97163;-0,29950
172,93201;10,37560;26383,61692;1,28771;0,11977;329,79521;11,97666;4,10789;2,97020;-0,29935
173,03201;10,38160;26381,64639;1,28790;0,11988;329,77058;11,98823;4,11186;2,97760;-0,30010
173,13201;10,38765;26379,31287;1,28779;0,12000;329,74141;12,00015;4,11594;2,97777;-0,30012
173,23201;10,39381;26379,99237;1,28804;0,12009;329,74990;12,00855;4,11883;2,97772;-0,30011
173,33201;10,39971;26377,96640;1,28790;0,12022;329,72458;12,02159;4,12330;2,98123;-0,30047
173,43201;10,40565;26381,22439;1,28794;0,12035;329,76530;12,03451;4,12773;2,98714;-0,30106
173,53201;10,41160;26378,41344;1,28779;0,12044;329,73017;12,04449;4,13115;2,99049;-0,30140
173,63201;10,41749;26377,79117;1,28788;0,12054;329,72239;12,05444;4,13456;2,99209;-0,30156
173,73201;10,42387;26379,01425;1,28788;0,12065;329,73768;12,06475;4,13810;2,99210;-0,30156
173,83201;10,42971;26375,07498;1,28798;0,12076;329,68844;12,07620;4,14203;2,99663;-0,30202
173,93201;10,43571;26379,40049;1,28800;0,12083;329,74251;12,08336;4,14448;3,01105;-0,30347
174,03201;10,44176;26376,61278;1,28789;0,12097;329,70766;12,09748;4,14933;3,00215;-0,30257
174,13201;10,44755;26376,12998;1,28793;0,12105;329,70162;12,10550;4,15208;3,00725;-0,30309
174,23201;10,45365;26377,14744;1,28795;0,12114;329,71434;12,11399;4,15499;3,00897;-0,30326
174,33201;10,45960;26372,59305;1,28803;0,12128;329,65741;12,12798;4,15979;3,01031;-0,30340
174,43201;10,46576;26375,17512;1,28791;0,12139;329,68969;12,13881;4,16350;3,01713;-0,30408
174,53201;10,47171;26373,76249;1,28791;0,12151;329,67203;12,15110;4,16772;3,01200;-0,30357
174,63201;10,47765;26375,70262;1,28770;0,12161;329,69628;12,16144;4,17126;3,01410;-0,30378
174,73201;10,48376;26373,55506;1,28798;0,12171;329,66944;12,17123;4,17462;3,01645;-0,30402
174,83201;10,48949;26369,61222;1,28772;0,12182;329,62015;12,18219;4,17838;3,01430;-0,30380
174,93201;10,49581;26372,55192;1,28755;0,12192;329,65690;12,19234;4,18186;3,02068;-0,30444
175,03201;10,50171;26368,62159;1,28746;0,12202;329,60777;12,20212;4,18522;3,00945;-0,30331
175,13201;10,50765;26372,34986;1,28707;0,12211;329,65437;12,21087;4,18822;2,99624;-0,30198
175,23201;10,51376;26370,21840;1,28734;0,12221;329,62773;12,22104;4,19171;2,99753;-0,30211
175,33201;10,51955;26368,64126;1,28766;0,12235;329,60802;12,23466;4,19638;3,00201;-0,30256
175,43201;10,52576;26369,83752;1,28801;0,12241;329,62297;12,24074;4,19847;3,00088;-0,30245
175,53201;10,53171;26366,30237;1,28791;0,12255;329,57878;12,25450;4,20319;3,00305;-0,30266
175,63201;10,53776;26368,84868;1,28801;0,12268;329,61061;12,26807;4,20784;3,00759;-0,30312
175,73201;10,54365;26366,35602;1,28777;0,12275;329,57945;12,27549;4,21038;3,00855;-0,30322
175,83201;10,54955;26367,89739;1,28775;0,12288;329,59872;12,28843;4,21482;3,00851;-0,30321
175,93201;10,55571;26367,24830;1,28748;0,12300;329,59060;12,30049;4,21896;3,02051;-0,30442
176,03201;10,56160;26363,60407;1,28772;0,12311;329,54505;12,31089;4,22253;3,02032;-0,30441
176,13201;10,56787;26366,44363;1,28802;0,12323;329,58055;12,32298;4,22667;3,02950;-0,30533
176,23201;10,57371;26363,08551;1,28812;0,12333;329,53857;12,33298;4,23010;3,02509;-0,30489
176,33201;10,57955;26364,58576;1,28795;0,12344;329,55732;12,34399;4,23388;3,03484;-0,30587
176,43201;10,58565;26364,36939;1,28793;0,12356;329,55462;12,35573;4,23790;3,04711;-0,30711
176,53201;10,59160;26361,57453;1,28808;0,12368;329,51968;12,36808;4,24214;3,06061;-0,30847
176,63201;10,59776;26362,11276;1,28806;0,12380;329,52641;12,38016;4,24628;3,05612;-0,30801
176,73201;10,60371;26360,76629;1,28815;0,12394;329,50958;12,39354;4,25087;3,05741;-0,30814
176,83201;10,60971;26362,96928;1,28794;0,12405;329,53712;12,40537;4,25493;3,06066;-0,30847
176,93201;10,61571;26361,40108;1,28797;0,12415;329,51751;12,41503;4,25824;3,05675;-0,30808
177,03201;10,62149;26360,30316;1,28789;0,12426;329,50379;12,42649;4,26218;3,06100;-0,30850
177,13201;10,62771;26359,05325;1,28774;0,12436;329,48817;12,43602;4,26544;3,06023;-0,30843
177,23201;10,63355;26356,35853;1,28792;0,12449;329,45448;12,44944;4,27005;3,06257;-0,30866
177,33201;10,63971;26360,14938;1,28796;0,12461;329,50187;12,46069;4,27391;3,05358;-0,30776
177,43201;10,64576;26356,97901;1,28771;0,12471;329,46224;12,47097;4,27743;3,05786;-0,30819
177,53201;10,65149;26357,19359;1,28796;0,12483;329,46492;12,48311;4,28160;3,05644;-0,30804
177,63201;10,65776;26357,79977;1,28818;0,12493;329,47250;12,49273;4,28490;3,05253;-0,30765
177,73201;10,66365;26352,75185;1,28798;0,12504;329,40940;12,50402;4,28877;3,05885;-0,30829
177,83201;10,66981;26354,98166;1,28813;0,12517;329,43727;12,51717;4,29328;3,05206;-0,30760
177,93201;10,67571;26354,10547;1,28799;0,12526;329,42632;12,52601;4,29631;3,07052;-0,30946
178,03201;10,68160;26354,23243;1,28780;0,12535;329,42791;12,53471;4,29929;3,06183;-0,30859
178,13201;10,68760;26352,47469;1,28764;0,12546;329,40593;12,54592;4,30314;3,07366;-0,30978
178,23201;10,69355;26350,48985;1,28778;0,12557;329,38112;12,55659;4,30680;3,08254;-0,31068
178,33201;10,69987;26352,21541;1,28786;0,12569;329,40269;12,56881;4,31099;3,07674;-0,31009
178,43201;10,70571;26347,88632;1,28820;0,12581;329,34858;12,58107;4,31520;3,07651;-0,31007
178,53201;10,71165;26352,05984;1,28797;0,12590;329,40075;12,59045;4,31841;3,09057;-0,31149
178,63201;10,71776;26349,56896;1,28803;0,12603;329,36961;12,60258;4,32257;3,08317;-0,31074
178,73201;10,72349;26348,05620;1,28802;0,12611;329,35070;12,61104;4,32548;3,08323;-0,31075
178,83201;10,72971;26348,74821;1,28772;0,12626;329,35935;12,62593;4,33058;3,08295;-0,31072
178,93201;10,73576;26344,92159;1,28815;0,12637;329,31152;12,63696;4,33437;3,09345;-0,31178
179,03201;10,74176;26346,62032;1,28817;0,12650;329,33275;12,64975;4,33875;3,08307;-0,31073
179,13201;10,74765;26344,32971;1,28810;0,12660;329,30412;12,65990;4,34223;3,08601;-0,31103
179,23201;10,75360;26344,89298;1,28806;0,12669;329,31116;12,66900;4,34536;3,10015;-0,31245
179,33201;10,75960;26341,93003;1,28802;0,12686;329,27413;12,68587;4,35114;3,09681;-0,31211
179,43201;10,76555;26340,23130;1,28761;0,12694;329,25289;12,69387;4,35389;3,10008;-0,31244
179,53201;10,77181;26341,85672;1,28808;0,12707;329,27321;12,70686;4,35834;3,09268;-0,31170
179,63201;10,77771;26338,42885;1,28801;0,12719;329,23036;12,71867;4,36239;3,10124;-0,31256
179,73201;10,78360;26342,32521;1,28790;0,12732;329,27907;12,73193;4,36694;3,10936;-0,31338
179,83201;10,78976;26340,21878;1,28810;0,12745;329,25273;12,74523;4,37150;3,10558;-0,31300
179,93201;10,79555;26336,85708;1,28827;0,12756;329,21071;12,75646;4,37535;3,11405;-0,31385
180,03201;10,80176;26337,31127;1,28791;0,12768;329,21639;12,76846;4,37947;3,11259;-0,31370
180,13201;10,80771;26334,95986;1,28814;0,12779;329,18700;12,77870;4,38298;3,11416;-0,31386
180,23201;10,81371;26337,99255;1,28819;0,12792;329,22491;12,79150;4,38737;3,10712;-0,31315
180,33201;10,81965;26336,32064;1,28814;0,12801;329,20401;12,80115;4,39068;3,11585;-0,31403
180,43201;10,82555;26335,04570;1,28812;0,12817;329,18807;12,81659;4,39598;3,11852;-0,31430
180,53201;10,83181;26334,39302;1,28808;0,12823;329,17991;12,82293;4,39815;3,12379;-0,31483
